,Store Number,Year,Month,Full Packs Sold,Single Bottles Sold,Sale (Dollars),SMALL,LARGE,CHEAP,MIDPRICE,EXPENSIVE,BRANDY,GIN,OTHER,RUM,SCHNAPPS,SPIRITS,TEQUILA,VODKA,WHISKY
8284,5386,2019,1,13,12,1452.36,7.0,3.0,3.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0
8285,5386,2019,2,34,0,3646.58,23.0,5.0,13.0,13.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,8.0,12.0
8286,5386,2019,3,33,0,3537.6,18.0,6.0,11.0,11.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,8.0,8.0
8287,5386,2019,4,16,0,1873.44,12.0,2.0,8.0,5.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0
8288,5386,2019,5,37,0,3940.74,20.0,4.0,13.0,9.0,2.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,6.0,8.0
8289,5386,2019,6,34,0,3638.42,18.0,7.0,11.0,12.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,7.0,7.0
8290,5386,2019,7,44,0,4227.54,19.0,7.0,12.0,11.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,12.0,5.0
8291,5386,2019,8,30,1,2894.56,15.0,5.0,9.0,7.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,6.0,6.0
8292,5386,2019,9,34,0,3369.38,20.0,5.0,10.0,12.0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,9.0,7.0
8293,5386,2019,10,22,0,2076.14,14.0,3.0,12.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,6.0,6.0
8294,5386,2019,11,47,0,4631.4,26.0,5.0,16.0,13.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,11.0,10.0
8295,5386,2019,12,36,0,3283.6,19.0,3.0,9.0,11.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0
8296,5386,2020,1,48,0,4999.78,28.0,4.0,15.0,15.0,2.0,1.0,0.0,4.0,6.0,0.0,0.0,2.0,7.0,12.0
8297,5386,2020,2,40,0,3585.54,20.0,6.0,10.0,14.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,9.0,9.0
8298,5386,2020,3,26,0,2642.96,16.0,2.0,10.0,7.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,5.0,7.0
8299,5386,2020,4,74,0,7791.8,33.0,5.0,16.0,17.0,5.0,0.0,0.0,6.0,5.0,1.0,0.0,4.0,11.0,11.0
8300,5386,2020,5,29,0,3260.92,18.0,1.0,6.0,12.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,8.0
8301,5386,2020,6,59,0,6830.9,35.0,6.0,13.0,23.0,5.0,1.0,0.0,5.0,4.0,0.0,1.0,4.0,12.0,14.0
8302,5386,2020,7,43,0,3890.4,18.0,4.0,9.0,10.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,8.0,6.0
8303,5386,2020,8,43,0,5381.3,30.0,5.0,15.0,18.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,9.0,15.0
8304,5386,2020,9,45,0,5344.4,30.0,6.0,15.0,17.0,4.0,1.0,0.0,5.0,4.0,2.0,0.0,1.0,12.0,11.0
8305,5386,2020,10,50,0,5314.7,30.0,4.0,14.0,17.0,3.0,1.0,0.0,7.0,6.0,0.0,1.0,1.0,9.0,9.0
8306,5386,2020,11,42,0,5375.86,28.0,3.0,14.0,16.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,1.0,8.0,12.0
8307,5386,2020,12,40,0,5171.84,23.0,3.0,12.0,14.0,0.0,1.0,0.0,5.0,4.0,1.0,1.0,0.0,6.0,8.0
8308,5387,2017,3,12,270,4625.14,60.0,5.0,24.0,38.0,3.0,2.0,2.0,8.0,13.0,3.0,0.0,7.0,10.0,20.0
8309,5387,2017,4,10,42,1415.52,9.0,3.0,5.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0
8310,5387,2017,5,18,2,2832.18,16.0,4.0,6.0,11.0,3.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,8.0
8311,5387,2017,6,21,0,2963.2200000000003,14.0,3.0,7.0,10.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,6.0
8312,5387,2017,7,18,0,1804.74,8.0,4.0,5.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0
8313,5387,2017,8,10,0,1355.94,7.0,2.0,3.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0
8314,5387,2017,9,15,0,1941.6,11.0,2.0,8.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0
8315,5387,2017,10,10,0,1166.4,7.0,3.0,3.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0
8316,5387,2017,11,10,0,1488.96,6.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0
8317,5387,2017,12,22,168,3968.94,30.0,8.0,16.0,19.0,3.0,2.0,3.0,5.0,7.0,1.0,0.0,0.0,6.0,14.0
8318,5387,2018,1,11,0,1415.28,7.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0
8319,5387,2018,3,4,78,1249.8600000000001,12.0,5.0,6.0,10.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,6.0
8320,5387,2018,4,10,84,1743.54,14.0,3.0,7.0,9.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,8.0
8321,5387,2018,5,28,48,3139.44,14.0,5.0,10.0,7.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,5.0
8322,5387,2018,6,10,0,1065.36,6.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0
8323,5387,2018,7,24,0,3624.18,19.0,4.0,9.0,12.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,4.0,9.0
8324,5387,2018,8,17,0,1827.96,6.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0
8325,5387,2018,9,10,0,1157.16,9.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0
8326,5387,2018,10,17,0,1987.68,11.0,3.0,7.0,6.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0
8327,5387,2018,11,9,0,1021.56,5.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
8328,5387,2018,12,18,0,2311.32,10.0,5.0,5.0,8.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,3.0
8329,5387,2019,1,14,0,1984.62,11.0,3.0,5.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,5.0
8330,5387,2019,2,15,0,1699.08,10.0,4.0,7.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0
8331,5387,2019,4,21,0,2930.04,13.0,5.0,6.0,10.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,6.0
8332,5387,2019,5,25,0,2396.1,13.0,7.0,11.0,8.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,6.0
8333,5387,2019,6,12,0,1428.48,7.0,2.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0
8334,5387,2019,7,19,0,2820.54,13.0,4.0,5.0,10.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,8.0
8335,5387,2019,8,36,0,3468.96,19.0,6.0,12.0,11.0,2.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,7.0,6.0
8336,5387,2019,9,16,0,2019.72,11.0,2.0,5.0,7.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,4.0
8337,5387,2019,10,22,0,2457.96,17.0,2.0,10.0,7.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,3.0,7.0
8338,5387,2019,11,18,0,2287.44,14.0,1.0,5.0,9.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,2.0
8339,5387,2019,12,15,0,2048.16,11.0,3.0,5.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,7.0
8340,5387,2020,1,39,0,4305.84,25.0,6.0,15.0,15.0,1.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,7.0,9.0
8341,5387,2020,3,17,0,2123.76,12.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0
8342,5387,2020,4,31,0,2929.74,17.0,3.0,12.0,7.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,6.0,5.0
8343,5387,2020,5,15,0,1750.2,9.0,3.0,4.0,7.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0
8344,5387,2020,6,22,0,2832.78,15.0,4.0,8.0,10.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,6.0,7.0
8345,5387,2020,7,21,0,2688.2400000000002,16.0,2.0,7.0,10.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,5.0
8346,5387,2020,8,18,0,1693.08,10.0,3.0,6.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,6.0
8347,5387,2020,9,41,0,4736.7,28.0,3.0,15.0,15.0,1.0,2.0,0.0,6.0,4.0,1.0,1.0,1.0,9.0,7.0
8348,5387,2020,10,48,11,7035.67,39.0,7.0,17.0,24.0,5.0,0.0,0.0,9.0,6.0,3.0,1.0,1.0,14.0,12.0
8349,5387,2020,11,15,0,1837.6200000000001,7.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
8350,5387,2020,12,16,0,1942.2,8.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0
8351,5389,2017,5,7,239,3561.19,51.0,5.0,24.0,28.0,4.0,1.0,2.0,3.0,12.0,4.0,0.0,3.0,11.0,20.0
8352,5389,2017,7,5,90,1376.46,17.0,2.0,10.0,8.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,10.0,4.0
8353,5389,2017,8,11,213,3891.63,38.0,3.0,17.0,20.0,4.0,1.0,0.0,5.0,6.0,2.0,0.0,3.0,11.0,13.0
8354,5389,2017,10,21,168,4362.24,29.0,6.0,13.0,19.0,3.0,0.0,1.0,3.0,11.0,1.0,0.0,0.0,9.0,10.0
8355,5389,2017,12,12,42,1390.32,12.0,2.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0
8356,5389,2018,1,17,64,2391.26,15.0,4.0,9.0,9.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,5.0,6.0
8357,5389,2018,2,5,67,987.11,11.0,3.0,9.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,4.0
8358,5389,2018,3,5,66,1214.7,14.0,0.0,8.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,5.0,3.0
8359,5389,2018,4,9,66,1575.84,12.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0
8360,5389,2018,5,12,87,1752.69,13.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,7.0,5.0
8361,5389,2018,6,12,60,1917.48,14.0,1.0,8.0,7.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,5.0,4.0
8362,5389,2018,7,25,102,3799.8,25.0,11.0,15.0,19.0,2.0,1.0,0.0,5.0,4.0,1.0,0.0,0.0,14.0,11.0
8363,5389,2018,9,27,66,4426.08,25.0,3.0,13.0,14.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,10.0,9.0
8364,5389,2018,10,22,0,2662.56,7.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0
8365,5389,2018,11,12,48,1655.94,8.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0
8366,5389,2018,12,17,30,2114.82,9.0,6.0,7.0,8.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,5.0
8367,5389,2019,1,30,0,4939.08,23.0,3.0,10.0,14.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,7.0,10.0
8368,5389,2019,2,17,0,2026.1399999999999,9.0,4.0,4.0,8.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0
8369,5389,2019,4,45,0,5950.44,29.0,5.0,16.0,17.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,13.0,10.0
8370,5389,2019,5,21,0,2341.08,11.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0
8371,5389,2019,7,43,0,4599.78,18.0,6.0,9.0,14.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,7.0
8372,5389,2019,8,15,0,1162.32,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
8373,5389,2019,9,4,84,1636.32,13.0,1.0,7.0,7.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,3.0
8374,5389,2019,10,11,18,1116.66,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0
8375,5389,2019,11,30,0,3329.78,16.0,5.0,9.0,11.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,7.0
8376,5389,2019,12,40,0,4642.32,16.0,7.0,9.0,11.0,3.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,9.0,5.0
8377,5389,2020,2,34,6,2956.64,13.0,5.0,8.0,9.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,6.0
8378,5389,2020,3,20,0,1646.04,6.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0
8379,5389,2020,4,28,0,2656.08,9.0,3.0,4.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0
8380,5389,2020,5,57,0,7031.0199999999995,34.0,9.0,12.0,27.0,4.0,0.0,0.0,7.0,9.0,4.0,0.0,2.0,11.0,10.0
8381,5389,2020,6,20,0,1845.54,8.0,3.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0
8382,5389,2020,7,15,0,1648.16,9.0,2.0,3.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0
8383,5389,2020,8,31,0,3464.94,15.0,5.0,9.0,8.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,7.0
8384,5389,2020,9,31,0,3156.96,17.0,4.0,12.0,8.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,6.0
8385,5389,2020,11,66,0,7432.04,30.0,11.0,18.0,17.0,6.0,1.0,0.0,7.0,8.0,3.0,0.0,1.0,10.0,11.0
8386,5389,2020,12,21,0,2363.64,8.0,5.0,5.0,7.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,4.0
8387,5391,2017,3,10,258,4023.48,55.0,6.0,26.0,31.0,4.0,1.0,2.0,3.0,13.0,4.0,0.0,7.0,13.0,18.0
8388,5391,2017,5,9,20,1053.9,8.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0
8389,5391,2017,6,10,6,875.22,2.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
8390,5391,2017,7,5,88,1165.28,12.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0
8391,5391,2017,8,6,66,1369.69,9.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0
8392,5391,2017,10,6,79,1162.55,15.0,2.0,11.0,6.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,5.0,5.0
8393,5391,2017,12,16,96,2394.12,20.0,6.0,13.0,10.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,9.0,10.0
8394,5391,2018,1,11,78,1717.83,16.0,4.0,10.0,10.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,7.0,3.0
8395,5391,2018,3,8,58,1292.42,14.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,5.0
8396,5391,2018,5,23,76,2719.73,19.0,8.0,12.0,14.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,14.0,8.0
8397,5391,2018,7,5,68,1359.0,18.0,1.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,10.0,5.0
8398,5391,2018,8,12,77,1887.48,15.0,4.0,6.0,13.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,7.0,4.0
8399,5391,2018,10,9,50,997.97,9.0,3.0,7.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0
8400,5391,2018,12,13,109,2079.18,19.0,4.0,12.0,11.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,11.0,5.0
8401,5391,2019,1,8,69,1363.09,13.0,2.0,8.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,6.0,3.0
8402,5391,2019,2,11,33,1005.6899999999999,7.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0
8403,5391,2019,3,8,20,1110.26,8.0,3.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0
8404,5391,2019,4,9,42,1049.58,10.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,4.0
8405,5391,2019,5,19,70,2545.8199999999997,21.0,4.0,12.0,13.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,13.0,6.0
8406,5391,2019,6,8,18,1070.3600000000001,9.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0
8407,5391,2019,7,9,44,1009.8,9.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0
8408,5391,2019,8,14,64,1974.59,17.0,4.0,10.0,10.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,5.0
8409,5391,2019,9,8,42,1047.3600000000001,9.0,2.0,6.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0
8410,5391,2019,10,11,15,1288.32,5.0,5.0,3.0,5.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0
8411,5391,2019,11,10,34,1296.84,10.0,2.0,7.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,3.0
8412,5391,2019,12,13,42,1642.73,12.0,4.0,6.0,9.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,5.0
8413,5391,2020,1,14,86,2477.23,23.0,5.0,12.0,14.0,2.0,1.0,0.0,1.0,8.0,3.0,0.0,0.0,7.0,8.0
8414,5391,2020,4,19,44,1903.3600000000001,11.0,4.0,7.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,4.0
8415,5391,2020,5,13,7,1162.8,6.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0
8416,5391,2020,6,14,36,1944.24,9.0,4.0,3.0,9.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,3.0
8417,5391,2020,8,18,99,2563.41,17.0,7.0,9.0,14.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,12.0,7.0
8418,5391,2020,10,12,6,1301.7,5.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0
8419,5391,2020,11,11,47,1304.6,8.0,3.0,6.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0
8420,5391,2020,12,8,67,2038.48,14.0,5.0,4.0,12.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,3.0,7.0
8421,5392,2017,3,10,255,3991.98,54.0,6.0,26.0,30.0,4.0,1.0,2.0,3.0,13.0,4.0,0.0,7.0,13.0,17.0
8422,5392,2017,4,8,66,1649.88,10.0,6.0,9.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,4.0
8423,5392,2017,5,15,2,1503.9,11.0,4.0,8.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0
8424,5392,2017,6,34,0,4692.5,28.0,6.0,15.0,17.0,2.0,1.0,0.0,4.0,8.0,0.0,0.0,1.0,11.0,9.0
8425,5392,2017,7,18,0,1653.9,8.0,6.0,7.0,6.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,3.0
8426,5392,2017,8,21,0,2252.46,14.0,6.0,12.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,4.0
8427,5392,2017,10,24,0,2474.7599999999998,9.0,5.0,5.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,4.0
8428,5392,2017,11,39,0,6827.28,28.0,6.0,11.0,19.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,10.0,16.0
8429,5392,2017,12,11,0,782.76,7.0,3.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
8430,5392,2018,1,11,0,1291.44,7.0,4.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0
8431,5392,2018,2,10,0,1262.22,6.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0
8432,5392,2018,3,10,0,1127.52,7.0,3.0,4.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0
8433,5392,2018,4,11,0,1201.74,8.0,2.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0
8434,5392,2018,5,22,0,2508.66,14.0,5.0,9.0,8.0,2.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0
8435,5392,2018,6,9,0,1073.06,8.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0
8436,5392,2018,7,13,4,1916.3600000000001,13.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,4.0
8437,5392,2018,8,13,0,1545.54,8.0,4.0,5.0,5.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0
8438,5392,2018,9,17,0,2355.36,13.0,3.0,6.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0
8439,5392,2018,10,22,12,2371.1,17.0,5.0,13.0,4.0,5.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,10.0,4.0
8440,5392,2018,11,30,36,3564.8,18.0,5.0,14.0,7.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,6.0,8.0
8441,5392,2018,12,15,0,2039.64,13.0,2.0,9.0,4.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,4.0
8442,5392,2019,1,30,0,3838.38,17.0,8.0,6.0,17.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,9.0,9.0
8443,5392,2019,2,7,33,1126.95,10.0,2.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0
8444,5392,2019,3,25,37,3249.16,21.0,5.0,12.0,12.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,8.0,10.0
8445,5392,2019,4,19,52,2225.2,16.0,5.0,14.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,9.0,6.0
8446,5392,2019,5,26,32,2931.18,21.0,4.0,11.0,13.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,9.0,8.0
8447,5392,2019,6,25,74,3287.61,30.0,2.0,14.0,13.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,17.0,9.0
8448,5392,2019,7,12,80,2096.74,25.0,3.0,12.0,13.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,10.0,7.0
8449,5392,2019,8,20,35,2263.1,21.0,2.0,11.0,11.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,10.0,6.0
8450,5392,2019,9,25,273,4089.06,44.0,3.0,21.0,23.0,3.0,0.0,0.0,11.0,5.0,2.0,0.0,0.0,15.0,14.0
8451,5392,2019,10,22,202,3331.0,39.0,2.0,18.0,22.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,18.0,16.0
8452,5392,2019,11,24,211,3169.38,34.0,4.0,21.0,14.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,14.0,14.0
8453,5392,2019,12,5,79,1331.41,17.0,3.0,10.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,6.0
8454,5392,2020,1,18,249,3439.55,34.0,5.0,20.0,15.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,14.0,11.0
8455,5392,2020,2,31,170,3508.57,33.0,8.0,18.0,20.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,18.0,17.0
8456,5392,2020,3,4,71,1014.77,12.0,2.0,6.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,7.0
8457,5392,2020,4,46,122,7208.59,44.0,12.0,24.0,27.0,5.0,0.0,2.0,8.0,5.0,1.0,0.0,0.0,19.0,21.0
8458,5392,2020,5,9,98,1620.76,17.0,2.0,10.0,9.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,4.0
8459,5392,2020,6,2,0,234.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8460,5392,2020,7,25,246,3937.9,40.0,7.0,17.0,25.0,5.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,18.0,16.0
8461,5392,2020,8,6,102,1703.65,19.0,4.0,9.0,13.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,7.0,7.0
8462,5392,2020,9,31,204,5323.98,36.0,5.0,17.0,20.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,15.0,16.0
8463,5392,2020,10,20,298,4595.14,44.0,6.0,28.0,18.0,4.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,23.0,12.0
8464,5392,2020,11,21,120,2758.5,20.0,5.0,12.0,10.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,6.0,9.0
